epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,739.979,0.92063,0.74067,1.04527,0.99717,0.99956,0.995,0.77346,0.88423,0.64631,1.00499,0.0014556,0.0014556,0.0014556
28,767.305,0.90986,0.73347,1.03685,0.99625,0.99951,0.995,0.7752,0.87106,0.63349,0.99968,0.0013962,0.0013962,0.0013962
29,794.709,0.92212,0.73095,1.04326,0.9969,0.9995,0.995,0.76837,0.90251,0.64884,1.00971,0.0013368,0.0013368,0.0013368
30,822.074,0.908,0.72796,1.03685,0.99621,0.99949,0.995,0.77441,0.87703,0.64334,1.0048,0.0012774,0.0012774,0.0012774
31,849.413,0.94537,0.73363,1.04156,0.99617,0.99949,0.995,0.76843,0.89986,0.63178,1.01454,0.001218,0.001218,0.001218
32,876.76,0.9217,0.7271,1.04492,0.99709,0.99954,0.995,0.76733,0.90561,0.64002,1.01228,0.0011586,0.0011586,0.0011586
33,904.08,0.93199,0.72291,1.03139,0.99624,0.99949,0.995,0.77567,0.88242,0.62463,0.99781,0.0010992,0.0010992,0.0010992
34,931.482,0.91811,0.71652,1.0394,0.99616,0.99949,0.995,0.78192,0.88536,0.62122,0.99775,0.0010398,0.0010398,0.0010398
35,958.86,0.91118,0.71163,1.03378,0.99664,0.99951,0.995,0.77694,0.88273,0.62234,1.00061,0.0009804,0.0009804,0.0009804
36,986.209,0.91237,0.70415,1.0314,0.99736,0.99965,0.995,0.77434,0.88853,0.61293,1.0005,0.000921,0.000921,0.000921
37,1013.54,0.87247,0.6875,1.01616,0.99792,0.99981,0.995,0.76985,0.88484,0.60795,1.00431,0.0008616,0.0008616,0.0008616
38,1040.89,0.92141,0.71372,1.04389,0.99783,0.99974,0.995,0.76845,0.8752,0.61454,0.99925,0.0008022,0.0008022,0.0008022
39,1068.19,0.91365,0.71015,1.03858,0.99763,0.99972,0.995,0.77982,0.87008,0.6136,0.99498,0.0007428,0.0007428,0.0007428
40,1095.54,0.89454,0.68883,1.03717,0.9982,1,0.995,0.77096,0.88783,0.60528,0.99813,0.0006834,0.0006834,0.0006834
41,1123.67,0.88337,0.93226,1.02698,0.99764,0.99958,0.995,0.7737,0.88703,0.65348,1.00043,0.000624,0.000624,0.000624
42,1150.95,0.85925,0.90909,1.02049,0.99736,0.99957,0.995,0.77611,0.87509,0.64361,0.9987,0.0005646,0.0005646,0.0005646
43,1178.15,0.85467,0.88849,1.01154,0.9959,0.99945,0.995,0.77215,0.8673,0.62863,1.0011,0.0005052,0.0005052,0.0005052
44,1205.36,0.8507,0.88812,1.01624,0.99625,0.99949,0.995,0.77099,0.87414,0.62005,0.99987,0.0004458,0.0004458,0.0004458
45,1232.57,0.85309,0.86637,1.00333,0.99583,0.99947,0.995,0.77616,0.8617,0.61075,0.99868,0.0003864,0.0003864,0.0003864
46,1259.79,0.84206,0.87798,1.01409,0.99543,0.99947,0.995,0.77374,0.86457,0.61286,0.99675,0.000327,0.000327,0.000327
47,1287.01,0.84265,0.85904,1.02248,0.9951,0.99941,0.995,0.77741,0.87369,0.61875,0.99709,0.0002676,0.0002676,0.0002676
48,1314.26,0.85035,0.8685,1.00942,0.99556,0.99946,0.995,0.77532,0.86965,0.61263,0.99528,0.0002082,0.0002082,0.0002082
49,1341.48,0.84258,0.86282,1.01786,0.99595,0.99949,0.995,0.77585,0.87119,0.61014,0.99575,0.0001488,0.0001488,0.0001488
50,1368.71,0.84438,0.86124,1.01163,0.99572,0.99947,0.995,0.77379,0.86896,0.60963,0.99485,8.94e-05,8.94e-05,8.94e-05
