epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,466.253,1.07466,0.56938,1.1464,0.99852,1,0.995,0.71998,1.00648,0.45253,1.09287,0.0020496,0.0020496,0.0020496
18,493.604,1.10206,0.55981,1.15939,0.99892,1,0.995,0.74341,1.01036,0.4703,1.08476,0.0019902,0.0019902,0.0019902
19,520.961,1.03367,0.54068,1.11822,0.99826,1,0.995,0.72928,1.04548,0.46488,1.09558,0.0019308,0.0019308,0.0019308
20,548.328,1.05796,0.53397,1.12123,0.98002,0.99359,0.99455,0.75786,0.98523,0.65431,1.05814,0.0018714,0.0018714,0.0018714
21,575.77,1.06594,0.55466,1.13013,0.99801,1,0.995,0.74695,0.96929,0.41024,1.06916,0.001812,0.001812,0.001812
22,603.134,1.0671,0.54439,1.12788,0.99718,1,0.995,0.74905,0.97019,0.39422,1.08193,0.0017526,0.0017526,0.0017526
23,630.471,1.04324,0.52622,1.12986,0.98476,1,0.99485,0.76577,0.9831,0.4914,1.06644,0.0016932,0.0016932,0.0016932
24,657.908,1.01969,0.52607,1.11236,0.9978,1,0.995,0.74685,1.00913,0.41858,1.10151,0.0016338,0.0016338,0.0016338
25,685.286,1.03765,0.52645,1.13209,0.99791,0.99949,0.995,0.75375,0.97521,0.39573,1.06968,0.0015744,0.0015744,0.0015744
26,712.651,1.05365,0.52282,1.125,0.99762,0.9996,0.995,0.75897,0.98061,0.39756,1.06711,0.001515,0.001515,0.001515
27,739.996,1.012,0.50339,1.11241,0.99856,0.99231,0.99471,0.76502,0.94963,0.39555,1.04523,0.0014556,0.0014556,0.0014556
28,767.387,1.00447,0.48968,1.10764,0.99891,0.99231,0.99485,0.77441,0.94439,0.39411,1.05156,0.0013962,0.0013962,0.0013962
29,794.853,0.98568,0.47764,1.0927,0.99692,0.99944,0.995,0.75435,1.0029,0.39881,1.06809,0.0013368,0.0013368,0.0013368
30,822.236,0.9812,0.47815,1.09643,0.99893,0.99231,0.99478,0.7806,0.93078,0.38112,1.03963,0.0012774,0.0012774,0.0012774
31,849.724,1.01132,0.49119,1.10491,0.99856,0.99231,0.99485,0.77554,0.94364,0.36854,1.03747,0.001218,0.001218,0.001218
32,877.136,0.98884,0.47505,1.10169,0.9978,0.99953,0.995,0.75979,0.97379,0.38193,1.0577,0.0011586,0.0011586,0.0011586
33,904.516,1.00568,0.47983,1.10023,0.9979,0.99231,0.99492,0.77209,0.94451,0.38328,1.03806,0.0010992,0.0010992,0.0010992
34,931.86,0.9862,0.46731,1.09979,0.99753,0.99231,0.99492,0.76464,0.96918,0.36362,1.03989,0.0010398,0.0010398,0.0010398
35,959.227,0.97859,0.46587,1.08987,0.99608,0.99938,0.995,0.76462,0.95377,0.37586,1.05679,0.0009804,0.0009804,0.0009804
36,986.621,0.97252,0.46238,1.08938,0.99883,1,0.995,0.77219,0.9682,0.38689,1.04254,0.000921,0.000921,0.000921
37,1013.96,0.93305,0.44772,1.06909,0.99834,1,0.995,0.78084,0.91461,0.34794,1.03089,0.0008616,0.0008616,0.0008616
38,1041.44,0.96847,0.46396,1.08894,0.99806,1,0.995,0.77707,0.89998,0.35641,1.02264,0.0008022,0.0008022,0.0008022
39,1068.76,0.97234,0.45165,1.09179,0.99854,1,0.995,0.78636,0.87315,0.33652,1.01226,0.0007428,0.0007428,0.0007428
40,1096.26,0.94804,0.44004,1.08209,0.99054,1,0.99492,0.78675,0.89419,0.33832,1.01432,0.0006834,0.0006834,0.0006834
41,1124.43,0.90354,0.38493,1.0557,0.99703,1,0.995,0.78083,0.92097,0.36106,1.02129,0.000624,0.000624,0.000624
42,1151.79,0.89406,0.37413,1.05742,0.99832,1,0.995,0.78457,0.89481,0.34379,1.01849,0.0005646,0.0005646,0.0005646
43,1179.04,0.88948,0.36925,1.0486,0.99693,0.99231,0.99485,0.79195,0.85965,0.33229,1.00813,0.0005052,0.0005052,0.0005052
44,1206.41,0.87919,0.36024,1.05184,0.99931,0.99794,0.995,0.78946,0.8821,0.33492,1.01486,0.0004458,0.0004458,0.0004458
45,1233.66,0.87632,0.35869,1.03557,0.99862,1,0.995,0.7901,0.86952,0.33323,1.0199,0.0003864,0.0003864,0.0003864
46,1260.91,0.87499,0.35284,1.04431,0.99967,0.99729,0.995,0.79269,0.88022,0.33161,1.01736,0.000327,0.000327,0.000327
47,1288.33,0.86462,0.35101,1.049,0.99933,0.99914,0.995,0.7892,0.9012,0.33687,1.01119,0.0002676,0.0002676,0.0002676
48,1315.62,0.87263,0.34348,1.03955,0.99894,1,0.995,0.80233,0.88025,0.32326,1.0049,0.0002082,0.0002082,0.0002082
49,1342.97,0.854,0.33583,1.03895,0.99861,1,0.995,0.79442,0.87969,0.32529,1.00839,0.0001488,0.0001488,0.0001488
50,1370.29,0.84767,0.33031,1.03425,0.99858,1,0.995,0.80119,0.87632,0.318,1.00251,8.94e-05,8.94e-05,8.94e-05
